label,region,longitude,latitude,TypeCode,Priority,APC_Diameter,APC_Depth,elevation,TI_center_median_3x3,TI_surrounding_mean,Delta_TI,Local_TI_zscore,thermal_rank_score,morphology_score,score_TI_absolute,score_Delta_TI_positive,score_TI_zscore,score_type_mission,score_priority,score_geometry,mission_candidate_score,thermal_interpretation,mission_relevance,Comment
APC087,Arsia / South Tharsis,237.3879,-19.57495,APC,1,230,80.0,4832.088717480327,212.86160278320312,194.2469982442631,18.61460453894003,0.8768127923204413,0.9170138888888888,4.0,0.8958333333333334,0.9409722222222222,0.9340277777777778,0.9,0.6666666666666667,0.8943027210884353,0.8904024943310658,Moderate positive local thermal anomaly,large collapse/cavity candidate; positive thermal anomaly; large aperture/structure; deep candidate,APC Elliot
CC0832,Elysium / Cerberus,155.0078,11.40808,lat,0,,,-2343.50933210727,304.0484924316406,241.4373058357624,62.61118659587822,0.736981706006182,0.9618055555555556,3.8,0.9652777777777778,0.9930555555555556,0.90625,0.85,1.0,0.27814625850340136,0.8808354591836733,Strong positive local thermal anomaly,possible lateral access; positive thermal anomaly,Lateral fracture candidate in Cerberus Fossae
CC0718,Elysium / Cerberus,161.1275,9.64604,lat,0,,,-2766.82608090488,262.5556640625,223.69165495028,38.86400911222003,0.5320721203379891,0.9333333333333332,3.8,0.9479166666666666,0.9756944444444444,0.8333333333333334,0.85,1.0,0.27814625850340136,0.8612174036281179,Strong positive local thermal anomaly,possible lateral access; positive thermal anomaly,cliff wall fracture intersect
CC0892,Ascraeus / North Tharsis,246.9785,27.64278,pit,0,,,2843.7145946093165,224.07601928710935,206.457683768738,17.618335518371367,1.8581776637516725,0.9326388888888888,3.8,0.9097222222222222,0.9375,0.9826388888888888,0.75,1.0,0.27814625850340136,0.8495160147392289,Moderate positive local thermal anomaly,positive thermal anomaly,Tharsis vent candidate
CC0847,Ascraeus / North Tharsis,250.8189,28.02674,lat,0,,,3524.948608044478,329.9963073730469,319.32841992619063,10.66788744685624,0.4451684821153905,0.9145833333333332,3.8,0.96875,0.90625,0.7916666666666666,0.85,1.0,0.27814625850340136,0.8428146258503402,Moderate positive local thermal anomaly,possible lateral access; positive thermal anomaly,Pit wall candidate in Ceraunius Fossae -see stretch
CC0742,Olympus / Western Tharsis,226.5841,17.7379,lat,0,,,20118.12978497277,448.0191650390625,432.6872676117252,15.33189742733731,0.2783297661145321,0.9090277777777778,3.8,0.9826388888888888,0.9270833333333334,0.6979166666666666,0.85,1.0,0.27814625850340136,0.8374326814058957,Moderate positive local thermal anomaly,possible lateral access; positive thermal anomaly,Good lateral candidate in Olympus Mons caldera rim
CC0891,Ascraeus / North Tharsis,246.9805,27.64392,pit,0,,,2843.88328144721,216.2843170166016,206.31153710362085,9.972779912980712,1.0597083511177638,0.9100694444444444,3.8,0.9027777777777778,0.8993055555555556,0.9444444444444444,0.75,1.0,0.27814625850340136,0.8325021258503402,High absolute thermal inertia,candidate retained by combined score,Tharsis vent candidate
CC0348,Pavonis / Central Tharsis,236.3306,0.59424,sky,0,,,4236.456554093951,154.12388610839844,149.51252818508982,4.611357923308617,0.6836856838023565,0.8006944444444445,5.0,0.7465277777777778,0.8298611111111112,0.8923611111111112,1.0,1.0,0.27814625850340136,0.805766014739229,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
CC0299,Pavonis / Central Tharsis,236.1482,-1.46228,sky,1,,,4203.025792670121,173.96006774902344,169.83760394472066,4.122463804302782,0.5874859092954484,0.8295138888888889,4.6,0.8263888888888888,0.8159722222222222,0.8576388888888888,1.0,0.6666666666666667,0.27814625850340136,0.7837174036281179,High absolute thermal inertia,direct skylight/access candidate,Skylight
CC0093,Ascraeus / North Tharsis,255.9496,8.86151,lat,0,,,7993.359018929486,131.21975708007812,117.11822897015196,14.101528109926164,1.6172539893043876,0.7697916666666665,3.8,0.5972222222222222,0.9201388888888888,0.9756944444444444,0.85,1.0,0.27814625850340136,0.7810090702947845,Moderate positive local thermal anomaly,possible lateral access; positive thermal anomaly,lateral candidate - overhanging ledge
CC0790,Pavonis / Central Tharsis,235.968,-2.86755,sky,0,,,4453.576426543431,125.84309387207033,118.7774803277218,7.065613544348508,1.137631355614792,0.728125,5.0,0.5451388888888888,0.8819444444444444,0.9548611111111112,1.0,1.0,0.27814625850340136,0.7778146258503401,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0900,Pavonis / Central Tharsis,232.8984,0.37378,sky,0,,,2832.284263687021,148.43182373046875,144.93535145204075,3.4964722784280013,0.5509532261185773,0.7552083333333333,5.0,0.7013888888888888,0.7881944444444444,0.8402777777777778,1.0,1.0,0.27814625850340136,0.7762521258503401,Thermally average but morphologically relevant,direct skylight/access candidate,Cave / natural bridge near Biblis Patera
CC0353,Pavonis / Central Tharsis,236.5744,-1.49963,sky,1,,,4365.557700917484,147.789306640625,143.0067271736736,4.782579466951404,0.684431530632756,0.7791666666666667,4.6,0.6979166666666666,0.8368055555555556,0.8958333333333334,1.0,0.6666666666666667,0.27814625850340136,0.7625368480725624,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0784,Pavonis / Central Tharsis,236.0146,-2.93555,sky,0,,,4478.883806619745,122.05052947998048,118.53807261816982,3.512456861810648,0.5499168308547091,0.6506944444444445,5.0,0.4895833333333333,0.7951388888888888,0.8368055555555556,1.0,1.0,0.27814625850340136,0.724516014739229,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0323,Pavonis / Central Tharsis,236.7699,-0.46796,sky,1,,,4318.323512301442,145.03793334960938,141.94427863997643,3.0936547096329434,0.4634402004459258,0.726736111111111,4.6,0.6770833333333334,0.7638888888888888,0.7951388888888888,1.0,0.6666666666666667,0.27814625850340136,0.7239951814058957,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0789,Pavonis / Central Tharsis,235.9979,-2.85663,sky,0,,,4451.851312428005,121.04330444335938,117.3776189630682,3.665685480291188,0.5780173726792606,0.6440972222222223,5.0,0.4652777777777778,0.8020833333333334,0.8541666666666666,1.0,1.0,0.27814625850340136,0.7227799036281178,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0233,Pavonis / Central Tharsis,236.213,-3.27304,sky,1,,,4626.143787772223,128.2217559814453,124.47856060503308,3.743195376412231,0.6069994848950584,0.704513888888889,4.6,0.5798611111111112,0.8055555555555556,0.8645833333333334,1.0,0.6666666666666667,0.27814625850340136,0.7205229591836735,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
CC0795,Pavonis / Central Tharsis,236.1613,-3.2041,sky,1,,,4592.099063999354,126.92506408691406,123.4142460807004,3.510818006213668,0.5641538474671893,0.6875,4.6,0.5625,0.7916666666666666,0.84375,1.0,0.6666666666666667,0.27814625850340136,0.7095854591836734,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0025,Arsia / South Tharsis,240.8302,-6.68977,end,1,,,11275.097953864575,119.0997085571289,98.71277900336166,20.38692955376725,2.4262406323936867,0.6982638888888889,3.4,0.4305555555555556,0.9479166666666666,0.9930555555555556,0.7,0.6666666666666667,0.27814625850340136,0.6930576814058956,Moderate positive local thermal anomaly,positive thermal anomaly,"Pit at end of trough, possibly under overhang"
CC0844,Ascraeus / North Tharsis,249.4981,23.26611,lat,0,,,2961.038242340695,83.53443908691406,64.33332049886786,19.2011185880462,2.5473959327583087,0.5572916666666667,3.8,0.14930555555555555,0.9444444444444444,0.9965277777777778,0.85,1.0,0.27814625850340136,0.6782312925170068,Moderate positive local thermal anomaly,possible lateral access; positive thermal anomaly,Pit wall lateral candidate near Olympica Fossae
CC0865,Kasei / NW,289.3141,38.11926,pit,0,,,515.3294220438895,126.72943878173828,124.88411817325888,1.845320608479412,0.1616709030157188,0.6065972222222222,3.8,0.5590277777777778,0.6736111111111112,0.625,0.75,1.0,0.27814625850340136,0.6422243480725622,Thermally average but morphologically relevant,candidate retained by combined score,Deep dark small pit
CC0727,Kasei / NW,276.3057,44.09782,lat,0,,,1157.6978052195698,478.8370361328125,512.4493288239245,-33.612292691111975,-0.3292890159748258,0.5663194444444445,3.8,0.9861111111111112,0.2638888888888889,0.3298611111111111,0.85,1.0,0.27814625850340136,0.6172937925170068,Negative local thermal anomaly / possible shadow or low-inertia material,possible lateral access,Cliff wall lateral tube candidate
CC0725,Elysium / Cerberus,161.1184,9.6161,lat,0,,,-3020.803277597778,282.394287109375,312.74945292488894,-30.355165815513946,-0.2803129540082589,0.5618055555555556,3.8,0.9583333333333334,0.2638888888888889,0.3611111111111111,0.85,1.0,0.27814625850340136,0.6150368480725623,Negative local thermal anomaly / possible shadow or low-inertia material,possible lateral access,Cliff wall lateral tube candidate
CC0901,Other,39.1812,26.27903,pit,0,,,-2140.7793053349774,136.33529663085938,136.20758342421817,0.1277132066412036,0.0141383881110213,0.5809027777777778,3.8,0.6284722222222222,0.5347222222222222,0.53125,0.75,1.0,0.27814625850340136,0.6108007369614512,Thermally average but morphologically relevant,candidate retained by combined score,Candidate region for sublimation caves in past or present ice flows
CC0716,Elysium / Cerberus,161.1048,9.65024,lat,0,,,-2767.7879849696105,244.19332885742188,270.51181659634267,-26.318487738920798,-0.3122926856339827,0.5465277777777778,3.8,0.9305555555555556,0.2638888888888889,0.34375,0.85,1.0,0.27814625850340136,0.6054882369614513,Negative local thermal anomaly / possible shadow or low-inertia material,possible lateral access,cliff wall fracture intersect
CC0011,Elysium / Cerberus,122.3054,21.50098,pit,0,,,-3805.974900283408,502.0940856933594,533.7083133992924,-31.61422770593299,-0.408468489289652,0.5635416666666667,3.8,0.9930555555555556,0.2638888888888889,0.2881944444444444,0.75,1.0,0.27814625850340136,0.5977799036281178,Negative local thermal anomaly / possible shadow or low-inertia material,candidate retained by combined score,large deep Hephaestus pit
CC0021,Pavonis / Central Tharsis,255.4132,1.83636,end,0,,,5393.70023218276,180.1619415283203,189.3889941077441,-9.227052579423798,-0.7549856922263181,0.4854166666666667,3.8,0.84375,0.2638888888888889,0.11458333333333333,0.7,1.0,0.27814625850340136,0.5269118480725623,High absolute thermal inertia,candidate retained by combined score,Large trough with overhang at end
CC0015,Arsia / South Tharsis,236.6222,-6.66313,end,1,,,6790.53700403946,160.21339416503906,167.40904758594655,-7.19565342090749,-0.7564223309466442,0.45625,3.4,0.7673611111111112,0.2638888888888889,0.1076388888888889,0.7,0.6666666666666667,0.27814625850340136,0.47343962585034016,Thermally average but morphologically relevant,candidate retained by combined score,upper end of trough - impact?
CC0863,Kasei / NW,289.3419,38.19513,pit,0,,,570.6289726698815,120.56497955322266,129.84603357154512,-9.281054018322465,-0.5424720344927627,0.3086805555555555,3.8,0.4548611111111111,0.2638888888888889,0.20833333333333334,0.75,1.0,0.27814625850340136,0.45125212585034014,Thermally average but morphologically relevant,candidate retained by combined score,Deep dark small pit
CC0869,Kasei / NW,289.3145,38.24622,pit,0,,,849.6263481523712,114.04718780517578,126.90129899175882,-12.85411118658304,-0.7875106332146122,0.2149305555555555,3.8,0.34375,0.2638888888888889,0.09027777777777778,0.75,1.0,0.27814625850340136,0.405766014739229,Thermally average but morphologically relevant,candidate retained by combined score,Interesting pit - almost looks excavated
CC0167,Pavonis / Central Tharsis,233.4368,-3.68384,pit,1,,,3320.506466978278,94.18370819091795,94.5277117334231,-0.3440035425051349,-0.0424376181751736,0.3638888888888889,3.4,0.22569444444444445,0.2638888888888889,0.5,0.75,0.6666666666666667,0.27814625850340136,0.40437712585034014,Thermally average but morphologically relevant,candidate retained by combined score,pit in trough floor center
CC0707,Arsia / South Tharsis,236.73,-13.51,end,1,,,9300.379168000049,74.77922058105469,93.89678054706818,-19.117559966013488,-1.0534281912012993,0.0670138888888888,3.4,0.09027777777777778,0.2638888888888889,0.041666666666666664,0.7,0.6666666666666667,0.27814625850340136,0.29427295918367347,Thermally average but morphologically relevant,candidate retained by combined score,End-of-channel. Possibly in continuous fracture or conduit.
CC0026,Kasei / NW,284.588,28.78819,end,1,,,495.8101160810573,38.54970169067383,46.85604600232057,-8.30634431164674,-0.6857256390663888,0.0788194444444444,3.4,0.003472222222222222,0.2638888888888889,0.14583333333333334,0.7,0.6666666666666667,0.27814625850340136,0.28819657029478457,Thermally average but morphologically relevant,candidate retained by combined score,Kasei Fracture Tip Cave ~ strong ~ i=49
CC0845,Other,253.0579,34.05775,pit,0,,,3048.8463350623097,,,,,,3.8,,,,0.75,1.0,0.27814625850340136,,Thermally average but morphologically relevant,candidate retained by combined score,Ceraunius Fossae small candidate - 5 m
