label,region,longitude,latitude,TypeCode,Priority,APC_Diameter,APC_Depth,elevation,TI_center_median_3x3,TI_surrounding_mean,Delta_TI,Local_TI_zscore,thermal_rank_score,morphology_score,score_TI_absolute,score_Delta_TI_positive,score_TI_zscore,score_type_mission,score_priority,score_geometry,mission_candidate_score,thermal_interpretation,mission_relevance,Comment
APC087,Arsia / South Tharsis,237.3879,-19.57495,APC,1,230,80.0,4832.088717480327,212.86160278320312,194.2469982442631,18.61460453894003,0.8768127923204413,0.9170138888888888,4.0,0.8958333333333334,0.9409722222222222,0.9340277777777778,0.9,0.6666666666666667,0.8943027210884353,0.8904024943310658,Moderate positive local thermal anomaly,large collapse/cavity candidate; positive thermal anomaly; large aperture/structure; deep candidate,APC Elliot
APC029,Arsia / South Tharsis,240.723,-18.73004,APC,1,65,80.0,5734.65306525899,226.4318084716797,201.88041821874756,24.55139025293215,1.0409241261528837,0.9354166666666668,4.0,0.9131944444444444,0.96875,0.9409722222222222,0.9,0.6666666666666667,0.7324829931972789,0.886546910430839,Moderate positive local thermal anomaly,large collapse/cavity candidate; positive thermal anomaly; deep candidate,APC deep nochain
CC0832,Elysium / Cerberus,155.0078,11.40808,lat,0,,,-2343.50933210727,304.0484924316406,241.4373058357624,62.61118659587822,0.736981706006182,0.9618055555555556,3.8,0.9652777777777778,0.9930555555555556,0.90625,0.85,1.0,0.27814625850340136,0.8808354591836733,Strong positive local thermal anomaly,possible lateral access; positive thermal anomaly,Lateral fracture candidate in Cerberus Fossae
APC106,Elysium / Cerberus,139.1303,28.58124,APC,1,255,92.0,-1691.0113591014494,631.7689819335938,610.564435143262,21.204546790331733,0.2206731037510626,0.9135416666666666,4.0,0.9965277777777778,0.9513888888888888,0.6493055555555556,0.9,0.6666666666666667,0.9392857142857143,0.8799702380952381,Moderate positive local thermal anomaly,large collapse/cavity candidate; positive thermal anomaly; large aperture/structure; deep candidate,sloped floor?
APC119,Arsia / South Tharsis,236.5708,-6.75638,APC,1,250,101.0,6854.860156500407,170.52284240722656,149.08561488193294,21.437227525293626,0.8497311584893334,0.8767361111111112,4.0,0.8090277777777778,0.9583333333333334,0.9236111111111112,0.9,0.6666666666666667,0.9437925170068029,0.8764278628117914,Moderate positive local thermal anomaly,large collapse/cavity candidate; positive thermal anomaly; large aperture/structure; deep candidate,"APC irregular 250x450 trough, In spread-out chain,"
CC0718,Elysium / Cerberus,161.1275,9.64604,lat,0,,,-2766.82608090488,262.5556640625,223.69165495028,38.86400911222003,0.5320721203379891,0.9333333333333332,3.8,0.9479166666666666,0.9756944444444444,0.8333333333333334,0.85,1.0,0.27814625850340136,0.8612174036281179,Strong positive local thermal anomaly,possible lateral access; positive thermal anomaly,cliff wall fracture intersect
APC053,Arsia / South Tharsis,239.9044,-11.35315,APC,1,110,66.0,11970.013335958174,198.11248779296875,183.89095454103617,14.221533251932584,0.6681981405518187,0.8892361111111111,4.0,0.8715277777777778,0.9236111111111112,0.8819444444444444,0.9,0.6666666666666667,0.7566326530612245,0.858406320861678,Moderate positive local thermal anomaly,large collapse/cavity candidate; positive thermal anomaly,APC near chains
APC139,Other,250.4644,30.71753,APC,1,415,168.0,3158.243732677804,356.29803466796875,350.6611203537244,5.636914314244336,0.2391001096451514,0.8763888888888889,4.0,0.9722222222222222,0.8611111111111112,0.6597222222222222,0.9,0.6666666666666667,0.9863945578231292,0.8575977891156463,High absolute thermal inertia,large collapse/cavity candidate; large aperture/structure; deep candidate,Large ovoid APC 415x310 d=168  Lathrop contrib
APC055,Ascraeus / North Tharsis,252.7008,21.79194,APC,1,112,78.0,2063.136646928369,212.0172119140625,204.85255468092384,7.164657233138684,0.6131412699875693,0.8836805555555556,4.0,0.8888888888888888,0.8854166666666666,0.8680555555555556,0.9,0.6666666666666667,0.7933673469387755,0.8547881235827665,High absolute thermal inertia,large collapse/cavity candidate,2 Channel edge mystery spots
APC084,Pavonis / Central Tharsis,248.5801,-0.45215,APC,1,190,87.0,8598.844785679366,185.2318115234375,179.44873695501977,5.783074568417732,0.6429523910841415,0.8590277777777778,4.0,0.8506944444444444,0.8645833333333334,0.8715277777777778,0.9,0.6666666666666667,0.9001700680272109,0.8512322845804988,High absolute thermal inertia,large collapse/cavity candidate; large aperture/structure; deep candidate,APC -- 7th grd class
CC0892,Ascraeus / North Tharsis,246.9785,27.64278,pit,0,,,2843.7145946093165,224.07601928710935,206.457683768738,17.618335518371367,1.8581776637516725,0.9326388888888888,3.8,0.9097222222222222,0.9375,0.9826388888888888,0.75,1.0,0.27814625850340136,0.8495160147392289,Moderate positive local thermal anomaly,positive thermal anomaly,Tharsis vent candidate
APC096,Arsia / South Tharsis,237.56,-19.46,APC,1,475,124.0,4918.758528000004,217.2427520751953,207.9419080303976,9.300844044797742,0.2431649004504597,0.8534722222222222,4.0,0.90625,0.8923611111111112,0.6631944444444444,0.9,0.6666666666666667,0.9797619047619048,0.8487748015873016,High absolute thermal inertia,large collapse/cavity candidate; large aperture/structure; deep candidate,"Hayden, 540m nochain"
APC071,Arsia / South Tharsis,240.02,-13.84,APC,1,140,81.0,9170.734751999938,153.07913208007812,141.75184570997953,11.32728637009859,1.2866682670114749,0.8371527777777777,4.0,0.7430555555555556,0.9131944444444444,0.9583333333333334,0.9,0.6666666666666667,0.8483843537414966,0.8443176020408164,Moderate positive local thermal anomaly,large collapse/cavity candidate; positive thermal anomaly; deep candidate,APC nochain
CC0847,Ascraeus / North Tharsis,250.8189,28.02674,lat,0,,,3524.948608044478,329.9963073730469,319.32841992619063,10.66788744685624,0.4451684821153905,0.9145833333333332,3.8,0.96875,0.90625,0.7916666666666666,0.85,1.0,0.27814625850340136,0.8428146258503402,Moderate positive local thermal anomaly,possible lateral access; positive thermal anomaly,Pit wall candidate in Ceraunius Fossae -see stretch
CC0742,Olympus / Western Tharsis,226.5841,17.7379,lat,0,,,20118.12978497277,448.0191650390625,432.6872676117252,15.33189742733731,0.2783297661145321,0.9090277777777778,3.8,0.9826388888888888,0.9270833333333334,0.6979166666666666,0.85,1.0,0.27814625850340136,0.8374326814058957,Moderate positive local thermal anomaly,possible lateral access; positive thermal anomaly,Good lateral candidate in Olympus Mons caldera rim
APC038,Pavonis / Central Tharsis,241.5786,-1.85474,APC,1,80,44.0,6795.896254629443,182.26608276367188,175.98366580025515,6.282416963416722,0.793094475460439,0.8673611111111111,4.0,0.8472222222222222,0.8680555555555556,0.9166666666666666,0.9,0.6666666666666667,0.6633503401360544,0.8343211451247164,High absolute thermal inertia,large collapse/cavity candidate,APC ~ squarish pit
APC035,Arsia / South Tharsis,237.9064,-18.10693,APC,1,75,76.0,5555.987591212003,240.37973022460935,233.4662709348531,6.913459289756275,0.3069750653937088,0.8694444444444445,4.0,0.9270833333333334,0.8784722222222222,0.7118055555555556,0.9,0.6666666666666667,0.7403911564625851,0.8338655045351474,High absolute thermal inertia,large collapse/cavity candidate,"APC, irregular heart shape in AA? ~ questionable, just a dark floor?"
CC0891,Ascraeus / North Tharsis,246.9805,27.64392,pit,0,,,2843.88328144721,216.2843170166016,206.31153710362085,9.972779912980712,1.0597083511177638,0.9100694444444444,3.8,0.9027777777777778,0.8993055555555556,0.9444444444444444,0.75,1.0,0.27814625850340136,0.8325021258503402,High absolute thermal inertia,candidate retained by combined score,Tharsis vent candidate
APC051,Arsia / South Tharsis,238.8672,-13.6178,APC,1,110,50.0,9994.48586891234,202.8566436767578,197.50153366243,5.355110014327835,0.5156820432593133,0.8621527777777777,4.0,0.8819444444444444,0.8576388888888888,0.8194444444444444,0.9,0.6666666666666667,0.7283163265306123,0.8323107993197278,High absolute thermal inertia,large collapse/cavity candidate,APC nochain b=102
APC093,Pavonis / Central Tharsis,239.21,-4.29,APC,1,285,132.0,6890.809248000087,202.7273101806641,199.7545551980786,2.9727549825854567,0.3274469381134069,0.8086805555555555,4.0,0.8784722222222222,0.75,0.7222222222222222,0.9,0.6666666666666667,0.9678571428571429,0.8139037698412698,High absolute thermal inertia,large collapse/cavity candidate; large aperture/structure; deep candidate,APC
